itemId,title,price,shipping cost,post date,location,seller,seller feedback Percentage,seller feedback Score,seller,condition,URL
v1|315390050351|613875159366,"4X Gorilla Tempered Glass Screen Protector for iPhone 15 13 12 11 14 Pro Max, XR",6.95,0.00,2024-05-24T12:26:23.000Z,SE1***,BUSINESS,97.1,7302,BUSINESS,New,https://www.ebay.co.uk/itm/315390050351?hash=item496eb6402f:g:T1gAAOSw0CNmUIaK&amdata=enc%3AAQAJAAAA4KApRQ0d9JsWbgR%2B1DbqJ0F7qioBiktexNg%2BwN1j2ila31z03wPfGxW26d37pYhbJApHRW0utPBYi%2Fk%2B%2F7lU0XmT3O%2BYAD74GdtGDdRjW0vR%2Bw9%2FJBmAN6FpUk7fdtP%2F3FCyJX9o8MP9vHq3VC3WgCZ5ZJphg1WwbeBMHcqUl5tGIebPm21qUd31sHtLotkKVbeWZ5ui5WEkNNf6IvRwwJIRnfGqa0ikXv8cKilfr6HeoovPiRrRKueHKD29e3qtU2UeSy303sFqITqGEO0whbRRZi1q22XllA5A3NspYLZf
v1|296384919617|594365384377,Apple iPhone 12 Mini 64GB 5G Excellent Condition A+ IOS Black/Purple - Unlocked,239.89,0.00,2024-04-23T09:35:02.000Z,WA10***,BUSINESS,99.6,2039,BUSINESS,Opened – never used,https://www.ebay.co.uk/itm/296384919617?hash=item4501eaf841:g:Xn0AAOSwHnxmISQX&amdata=enc%3AAQAJAAAA4I%2FMnMCduQd9jUso%2Bg1UPKk4UBL0nBRFfiy%2BZUwVLMxBnFgbzSB7NKdurLsbPY68Kdvo5aQna6adEqitSbqBsXGO5kcp16EZDQ08uHilCnE3gJ6wgph5mN7Di9BPXbRVdP11rXnLjXQHfSO4rorZcXOptqJb75nwlBQA%2Bxf0SJ1pRuwgCuKrkQ%2F4oBWCvbglvW%2BoWqtQvtm8ilIG%2BLwSZaDhpH1JfAZwTP2OaqytWj0XSyuEljhGW%2B8pSlYjGKjlhKdOCntijkEWuDEkkJoqb1XBDyaAF2WVuJCxzrk9KjI2
v1|174809989860|474690961241,Zip Coin Purse Card Flip Leather Wallet Case For iPhone12 7 8 Plus 15 Pro Max 14,10.79,0.00,2021-06-21T06:08:52.000Z,M8***,BUSINESS,99.3,6968,BUSINESS,New,https://www.ebay.co.uk/itm/174809989860?hash=item28b37cc2e4:g:B3sAAOSwDTZg0Aiq&amdata=enc%3AAQAJAAAA4KYaTW0zcEmTrYoKSzD5Qj1oee3f%2BoBibZFmGb6hIe3O7v4X5F%2BfUXbIxsQgSziDgWmcIYfM2JCsjY0NSeHy85J0SgQMbMVZKcSA1zpVBwhqQ2fv6f14zjEmeMDJUzl8THjubnb%2FuIO90aN1cS4mc4VDNtWuBjhzRSaKkcnhtnImEjFB8nmyoa3eeQRbHoAb6vdwCnvQV7DT4m226ragffM5Our0BWa%2ByLDuAJsPy7JSiUDcekHliEvApjTRRvTJVT%2BMHhTK92d9z2wwXppyVIucUGjp%2BJ6XDZTLqpu%2Fur2e
v1|284399927619|585938540992,"Gorilla Tempered Glass Screen Protector for New iPhone 13 Pro 12,XR XS Max 14 15",2.99,0.00,2021-08-07T08:57:25.000Z,B21***,BUSINESS,98.0,8033,BUSINESS,New,https://www.ebay.co.uk/itm/284399927619?hash=item42378e8143:g:6UkAAOSw1Ktj3LKF
v1|305591951392|604507926713,For iPhone 15 14 13 12 11 Pro Max X Fast 20W USB-C PD Plug Charger Adapter Cable,2.99,0.00,2024-05-29T15:54:43.000Z,SN2***,INDIVIDUAL,99.0,317,INDIVIDUAL,New,https://www.ebay.co.uk/itm/305591951392?hash=item4726b32020:g:nq8AAOSwNUBmV08c
v1|253616286172|554166437276,Case iPhone 14 13 12 11 8 7 6s Plus XR XS Max SE Pro Silicone Personalised Cover,3.75,0.00,2018-05-11T13:18:24.000Z,NG19***,BUSINESS,99.0,22314,BUSINESS,New,https://www.ebay.co.uk/itm/253616286172?hash=item3b0cb569dc:g:5dEAAOSwv5dkkYpW
v1|165768533737|465277300758,Wireless Magsafe Case For iPhone 12 13 14 15 Pro Max Shockproof Magnetic Cover,5.99,0.00,2022-11-09T08:46:28.000Z,M20***,BUSINESS,96.5,34658,BUSINESS,New,https://www.ebay.co.uk/itm/165768533737?hash=item26989316e9:g:e-8AAOSwz5plXUPU
v1|285773376499|587794008202,Full Cover Edge Screen Protector for iPhone 11 12 13 14 15Pro Max Tempered Glass,4.03,0.00,2024-03-19T12:24:09.000Z,DN21***,BUSINESS,99.4,2596,BUSINESS,New,https://www.ebay.co.uk/itm/285773376499?hash=item42896babf3:g:JtgAAOSwpPBl-YPn
v1|145148938302|444340034528,"Camera Lens For iPhone 15,14,13,12 11 Pro Plus MAX Case Protector Glass Cover",2.95,0.00,2023-06-21T11:44:48.000Z,HX1***,BUSINESS,97.9,525945,BUSINESS,New,https://www.ebay.co.uk/itm/145148938302?hash=item21cb8d083e:g:vjQAAOSwbrpkkuI-
v1|404819686174|0,Apple iPhone 14 - 128GB - Blue (Unlocked),550.00,5.39,2024-02-25T08:50:14.000Z,B11***,INDIVIDUAL,100.0,10,INDIVIDUAL,Used,https://www.ebay.co.uk/itm/404819686174?hash=item5e4122331e:g:BQoAAOSwolll2v19&amdata=enc%3AAQAJAAAA4HXUiQIxrTuyMTnG9fgi7Rp5qCVJjAcXa14j4496CU%2FIx9OEXvtM7oBqiLktxIINWpW9MwC6WMnNyBEMlRSG0DNOmifiTc3McKlQpKdPRYkUH87UpoyvT0TfTtmr6ESky%2FuBFhkn%2BkdVI07cyU0xjh3lgfT4zSBr6SUFndfxketqY8k614wnqOWSZ%2FrC1qgaBPljdis9bNAsK5ELLSJsgVXxvzg6rFiyKIR%2FG2K%2BZfnRg4RDfLortGWH5GkTYsAaa7Rg5ZGxCW7M%2FFCoauVnbKYgYobDl3Ll2e8FN3WT8qNF
v1|225459834193|524453297070,Tempered Glass Screen Protector For iPhone 15 14 13 12 11 Pro Max Mini XR X Max,3.69,0.00,2023-03-03T13:00:29.000Z,DA8***,BUSINESS,97.6,51495,BUSINESS,New,https://www.ebay.co.uk/itm/225459834193?hash=item347e740d51:g:4LIAAOSw7exijHME&amdata=enc%3AAQAJAAAA4B4I2Zr%2Fhm8iPR2lxor9SNnOPVf6wobPsemd7CauFChrQz%2F5JjOR87Jj22guOHP6hkCbGwtrwO0fQxWPC7wwXCKUaA%2BchSRyFw0qmCHOI2IrxLUNRCiYV211onFdkJJJ4M%2FG9DxRz2O1g9L24vsCIHJgKJYS3NzuNKZTO9VHyghrRM8%2FgSwqxoeoqjzdduPAStJAOjhg7O%2FS2l5OH6fpi0PT6cdzJKFpqJEGvt0omnDspJzl51lZFNSLbJRxLllto2zVg9fFpOclcH1LHJe5FJ%2FWYyZQVkWqtltD7nw8lgZ1
v1|375195000206|644219981622,Waterproof Case Underwater Phone Cover Dry Bag Universal Pouch For Smartphones,4.99,0.00,2024-01-17T14:59:39.000Z,WA5***,BUSINESS,98.6,680012,BUSINESS,New,https://www.ebay.co.uk/itm/375195000206?hash=item575b5d5d8e:g:YikAAOSwcw5lp-rr
v1|385264662619|653151163356,For iPhone 15 14 Pro Max 13 12 11 ShockProof Magnetic Leather Black Case Cover,5.75,0.00,2022-12-01T02:33:50.000Z,,BUSINESS,99.1,1523,BUSINESS,New,https://www.ebay.co.uk/itm/385264662619?hash=item59b390385b:g:MPMAAOSwO-dlJLNk
v1|305576845126|604489148326,Apple iPhone 12 128GB Sim free Smartphone All Colors iOS  100% Battery Health A+,309.79,0.00,2024-05-20T23:44:02.000Z,S5***,INDIVIDUAL,93.3,14,INDIVIDUAL,Opened – never used,https://www.ebay.co.uk/itm/305576845126?hash=item4725cc9f46:g:OaMAAOSwJMZmWGXx
v1|375381114955|644344326848,Apple iPhone 12 Mini 64GB 5G iOS Unlocked Black/Purple - Excellent Condition A+,239.99,0.00,2024-04-18T12:57:08.000Z,WA10***,BUSINESS,99.6,769,BUSINESS,Opened – never used,https://www.ebay.co.uk/itm/375381114955?hash=item576675404b:g:gS8AAOSwHuJmIVoc
v1|161738334423|465254949504,Personalised Flip Wallet Phone Case Cover Custom Printed Photo Picture Collage ,13.95,0.00,2015-06-18T22:02:52.000Z,DN40***,BUSINESS,99.8,30898,BUSINESS,New,https://www.ebay.co.uk/itm/161738334423?hash=item25a85b20d7:g:X0sAAOSw4O9bhB7a
v1|314513577524|613081568497,Tempered Glass Screen Protector iPhone 15 14 13 12 11 Pro Max Mini XR X XS Plus,3.79,0.00,2023-04-09T21:06:04.000Z,CW1***,INDIVIDUAL,98.3,795,INDIVIDUAL,New,https://www.ebay.co.uk/itm/314513577524?hash=item493a785634:g:PsUAAOSwpotmEn~Y
v1|155823177846|456210291611,Magnetic Case For iPhone 15 12 13 14 Pro Max Clear Shockproof Magsafe Hard Cover,0.99,0.00,2023-10-11T13:57:17.000Z,DA8***,BUSINESS,97.7,333798,BUSINESS,New,https://www.ebay.co.uk/itm/155823177846?hash=item2447c90076:g:SfcAAOSw-dxlJqYL
v1|266463673359|566266161854,Tempered Glass Screen Protector For iPhone 15 14 13 12 11 Pro Max XS X XR Plus,0.99,0.00,2023-10-20T06:07:04.000Z,CM18***,BUSINESS,98.6,166662,BUSINESS,New,https://www.ebay.co.uk/itm/266463673359?hash=item3e0a78fc0f:g:4CUAAOSwsBxlMhNF
v1|145185023980|444369953090,Case For Apple iPhone 15 14 13 12 11 Pro Max Shockproof Magnetic Silicone Cover,2.99,0.00,2023-07-12T09:40:21.000Z,B7***,BUSINESS,98.5,46045,BUSINESS,New,https://www.ebay.co.uk/itm/145185023980?hash=item21cdb3a7ec:g:L3oAAOSwW6RksRN8
v1|314900125450|613405635062,Waterproof Underwater Phone Case Universal Dry Bag Pouch For Smartphones,2.75,0.00,2023-10-20T09:30:54.000Z,WA5***,BUSINESS,98.6,680012,BUSINESS,New,https://www.ebay.co.uk/itm/314900125450?hash=item495182970a:g:xFkAAOSwkttkgGtC
v1|355531722587|624673139019,Case For Apple iPhone 15 13 14 12 11 Pro Max Shockproof Lens Protector Gel Cover,2.99,0.00,2024-03-10T12:33:44.000Z,GU21***,BUSINESS,97.9,2014,BUSINESS,New,https://www.ebay.co.uk/itm/355531722587?hash=item52c7578f5b:g:NoQAAOSwFcRl7aXe
v1|404760492677|674772146575,Case for iPhone 15 14 13 12 11 Pro Max Mini Plus XS XR X 7 8 SE Shockproof Cover,5.45,0.00,2024-01-24T13:06:55.000Z,BT48***,INDIVIDUAL,99.1,383,INDIVIDUAL,New,https://www.ebay.co.uk/itm/404760492677?hash=item5e3d9afa85:g:uDkAAOSwptFmV2yd
v1|196402453811|496212044622,USB 3.1 Type C Female to USB A Male Adapter Converter Charger for iPhone Samsung,1.99,0.00,2024-05-19T13:46:11.000Z,KT1***,BUSINESS,99.3,14355,BUSINESS,New,https://www.ebay.co.uk/itm/196402453811?hash=item2dba7f9d33:g:jdIAAOSwMolmSfqz
v1|234723952436|534471513153,Tempered Glass Screen Protector For iPhone 14 13 12 11 Pro Max Mini XR X XS SE,2.99,0.00,2022-10-06T14:28:22.000Z,WA5***,BUSINESS,98.6,680012,BUSINESS,New,https://www.ebay.co.uk/itm/234723952436?hash=item36a6a34734:g:E48AAOSwH81lKRS3
v1|355419417949|624590526729,Clear Case For iPhone 15 13 14 11 12 Pro Max 8 X XS XR PLUS Shockproof Gel Cover,2.99,0.00,2024-01-28T16:39:37.000Z,GU21***,BUSINESS,97.9,2014,BUSINESS,New,https://www.ebay.co.uk/itm/355419417949?hash=item52c0a5ed5d:g:VfcAAOSws71ltn2E
v1|335236181350|544531877384,3 Pack HD Tempered Glass Camera Lens Protector for iPhone 15 14 Pro Max 13 12 11,4.99,0.00,2024-01-31T13:17:47.000Z,UB1***,BUSINESS,98.1,206366,BUSINESS,New,https://www.ebay.co.uk/itm/335236181350?hash=item4e0da22d66:g:WkwAAOSwtq5lukUk
v1|355757110633|0,Apple iPhone 14 (PRODUCT)RED - 128GB (Unlocked),500.00,2.94,2024-06-01T03:22:12.000Z,E5***,INDIVIDUAL,100.0,5,INDIVIDUAL,Used,https://www.ebay.co.uk/itm/355757110633?hash=item52d4c6b569:g:XJQAAOSwNUBmWj8t
v1|295618388540|593769575730,Camera Lens Protector For iPhone 15 14 13 Pro Max 12 11 9H Tempered Glass Cover,1.59,0.00,2023-04-08T12:45:38.000Z,RM8***,BUSINESS,98.7,329418,BUSINESS,New,https://www.ebay.co.uk/itm/295618388540?hash=item44d43aa23c:g:CJAAAOSwDvBh5UWM
v1|386980039071|654250648109,Tempered Glass Screen Protector For iPhone 15 14 13 12 11 Pro Mini XR X Max 7 8,1.99,0.00,2024-05-04T09:22:35.000Z,N18***,BUSINESS,99.2,5772,BUSINESS,New,https://www.ebay.co.uk/itm/386980039071?hash=item5a19cec99f:g:txMAAOSwvZVmNf1o
v1|285884955634|0,Apple iPhone 12 - 128GB - Purple (Unlocked),270.00,2.94,2024-06-01T11:15:01.000Z,IG3***,INDIVIDUAL,0.0,0,INDIVIDUAL,Used,https://www.ebay.co.uk/itm/285884955634?hash=item4290123bf2:g:5d4AAOSwzHRmWQeG
v1|352737704548|623166924391,For iPhone15 14  13 12 11 Pro MAX Leather Case Flip Wallet Case With Card holder,3.99,0.00,2019-07-30T21:00:00.000Z,IG11***,BUSINESS,99.2,30543,BUSINESS,New,https://www.ebay.co.uk/itm/352737704548?hash=item5220ce3a64:g:AhUAAOSwOrRlIziO
v1|315367739446|0,Heavy Duty Braided Long USB Fast Charger Cable Lead For iPhone 14 13 12 11 X 7 8,2.89,0.00,2024-05-15T11:10:45.000Z,L27***,BUSINESS,98.8,5913,BUSINESS,New,https://www.ebay.co.uk/itm/315367739446?hash=item496d61d036:g:uX8AAOSwLRJmRhDW
v1|166169169188|465707758265,For iPhone 14 13 12 11 Pro XR XS Fast Charging 20W USB-C PD Plug Charger Cable,3.59,0.00,2023-06-13T06:30:50.000Z,M12***,BUSINESS,96.5,34658,BUSINESS,New,https://www.ebay.co.uk/itm/166169169188?hash=item26b0744d24:g:FZ4AAOSwlEtj506L
v1|395201177076|0,Apple iPhone 14 - 128GB - Midnight (Unlocked) A2882 (GSM),499.00,0.00,2024-02-14T18:19:50.000Z,RM20***,BUSINESS,100.0,185,BUSINESS,Used,https://www.ebay.co.uk/itm/395201177076?hash=item5c03d365f4:g:YB0AAOSwUJ9lzQP2
v1|285867217582|587899338845,Case For iPhone 15 14 Pro Max 13 12 11 XS XR X Flip Leather Wallet Phone Cover,3.99,0.00,2024-05-19T17:31:11.000Z,E7***,BUSINESS,97.4,199,BUSINESS,New,https://www.ebay.co.uk/itm/285867217582?hash=item428f0392ae:g:dvIAAOSwvv5mSidS
v1|156222272393|457165967486,2 Pack Privacy Tempered Glass Screen Protector For iPhone 15 14 13 12 11 Pro Max,3.99,0.00,2024-05-23T13:15:52.000Z,DA8***,BUSINESS,97.7,333798,BUSINESS,New,https://www.ebay.co.uk/itm/156222272393?hash=item245f92b389:g:e00AAOSw1fNmTz7n
v1|145374780788|444565326787,Case For iPhone 11 12 13 14 15 Pro Max XS X XR Colour Shockproof Silicone Cover,2.55,0.00,2023-10-18T11:41:04.000Z,B7***,BUSINESS,98.5,46045,BUSINESS,New,https://www.ebay.co.uk/itm/145374780788?hash=item21d9031d74:g:sw4AAOSwqT1l0xrN
v1|134047662689|433795512547,Camera Lens Protector For iPhone 15 14 13 12 11 Pro Max Mini Case Tempered Glass,3.39,0.00,2022-03-08T17:12:53.000Z,RM8***,BUSINESS,98.6,171192,BUSINESS,New,https://www.ebay.co.uk/itm/134047662689?hash=item1f35dd0261:g:KxcAAOSwFKxiJ41d
v1|126055893331|427025256896,Apple iPhone 12 Mini 64GB 128GB 256GB - Unlocked - All Colors - GOOD CONDITION,186.18,0.00,2023-08-17T17:26:45.000Z,BL3***,BUSINESS,98.7,8186,BUSINESS,Good - Refurbished,https://www.ebay.co.uk/itm/126055893331?hash=item1d59844953:g:hA4AAOSwisllhFfi
v1|284276818981|586761533129,Tempered Glass FULL COVER SCREEN PROTECTOR For  iPhone 14 PRO MAX 12 XR 11 15Pro,3.99,0.00,2021-04-29T18:38:53.000Z,UB1***,BUSINESS,98.0,22614,BUSINESS,New,https://www.ebay.co.uk/itm/284276818981?hash=item4230380425:g:9DwAAOSwfU9kFfhy
v1|325951971940|0,GENUINE ORIGINAL Apple iPhone 14 13 12 11 Charger Type C to Lightning Cable - 1M,4.99,0.00,2024-01-02T09:29:49.000Z,B65***,BUSINESS,97.1,2137,BUSINESS,New,https://www.ebay.co.uk/itm/325951971940?hash=item4be4406264:g:hX8AAOSwlsZkylkI
v1|256403644353|0,"Apple iPhone 12 5G 64GB 6.1"" OLED 12MP Red Unlocked Excellent",279.99,0.00,2024-02-06T18:36:35.000Z,SW11***,BUSINESS,99.7,44783,BUSINESS,Used,https://www.ebay.co.uk/itm/256403644353?hash=item3bb2d91fc1:g:KH4AAOSwdnJlwnzi
v1|325399980605|514879857542,Tempered Glass Screen Protector for iPhone 15 Pro Max 14 13 12 11 XR X XS Mini,3.99,0.00,2022-11-01T13:18:17.000Z,WC2A***,BUSINESS,99.2,20783,BUSINESS,New,https://www.ebay.co.uk/itm/325399980605?hash=item4bc359aa3d:g:CL0AAOSwTudl3OjN
v1|235562387625|535778997285,USB-C to Fast Charger Cable for iPhone 14 13 12 11 XS XR X SE 8 7 6 Mini Pro Max,3.36,0.00,2024-05-13T15:48:19.000Z,LE5***,BUSINESS,100.0,154,BUSINESS,New,https://www.ebay.co.uk/itm/235562387625?hash=item36d89cc8a9:g:fUcAAOSwGPVmQfHq
v1|186383658120|0,"Apple iPhone 12 64GB Black (Unlocked) Sim Free,  12M Warranty Grade B",249.00,0.00,2024-04-09T08:52:22.000Z,RH12***,BUSINESS,99.4,13641,BUSINESS,Good - Refurbished,https://www.ebay.co.uk/itm/186383658120?hash=item2b6554ec88:g:Do0AAOSwevVl8ilO
v1|145629922728|0,Apple iPhone 12 - 64GB - Black (Unlocked),225.00,4.99,2024-02-24T08:45:51.000Z,NG9***,INDIVIDUAL,100.0,237,INDIVIDUAL,Used,https://www.ebay.co.uk/itm/145629922728?hash=item21e83845a8:g:-JsAAOSw3LFlpa~K
v1|255042553730|555639905996,Case For iPhone 14 13 12 11 15 Pro Max XS X 8 7 SE Shockproof Silicone Cover,5.99,0.00,2021-07-05T18:19:15.000Z,WD6***,BUSINESS,99.6,22948,BUSINESS,New,https://www.ebay.co.uk/itm/255042553730?hash=item3b61b88782:g:HEEAAOSwzFdhOikN
v1|145779639268|0,GENUINE ORIGINAL Apple iPhone 14 13 12 11 Charger Type C to Lightning Cable - 1M,2.99,0.00,2024-05-16T15:25:28.000Z,UB3***,BUSINESS,97.4,5936,BUSINESS,New,https://www.ebay.co.uk/itm/145779639268?hash=item21f124c3e4:g:kGEAAOSwuKZmRiTb
v1|284670970752|586766373564,Leather Flip Wallet Case Cover For iPhone 15 Pro 14 13 12 11 XR XS Max SE 7 8+,6.95,0.00,2022-02-26T08:26:22.000Z,M8***,BUSINESS,99.5,6358,BUSINESS,New,https://www.ebay.co.uk/itm/284670970752?hash=item4247b64b80:g:SoYAAOSw25VhQvWY
v1|204343222958|504888916603,Skin Wrap Decal For iPhone 14/14 Plus/14 Pro/14 Pro Max/15/15 Pro/15 Pro Max/15+,7.99,0.00,2023-05-20T15:12:47.000Z,OX29***,BUSINESS,93.2,1881,BUSINESS,New,https://www.ebay.co.uk/itm/204343222958?hash=item2f93ce22ae:g:Dw0AAOSwysZkaOE2
v1|265171726584|565050824972,Heavy Duty USB Charging sync Cable For iPhone 14 13 12 11 XR X XS MAX 8 Charger,3.79,0.00,2021-05-24T17:20:43.000Z,PR1***,BUSINESS,99.3,150901,BUSINESS,New,https://www.ebay.co.uk/itm/265171726584?hash=item3dbd7770f8:g:9A0AAOSwDBxixB83
v1|226150136592|525275713150,MagSafe Flip Leather Case Wallet Cards Cover For iPhone 15 14 13 12 11 Pro Max,8.63,0.00,2024-05-18T10:24:29.000Z,WA15***,BUSINESS,100.0,35,BUSINESS,New,https://www.ebay.co.uk/itm/226150136592?hash=item34a7993b10:g:JbcAAOSwAUVmRy-t
v1|386205749014|0,Apple iPhone 14 Plus - 256GB - (PRODUCT)RED (Unlocked) - Excellent Condition,701.99,0.00,2023-10-17T11:13:29.000Z,SK7***,BUSINESS,99.2,12160745,BUSINESS,Excellent - Refurbished,https://www.ebay.co.uk/itm/386205749014?hash=item59eba80f16:g:mGkAAOSwrPNlLmvq
v1|295929280898|594119783619,Case For iPhone 15 14 13 XR 11 12 Pro Max 8 CLEAR Gel Shockproof Silicone Cover,2.79,0.00,2023-09-12T18:42:13.000Z,RM8***,BUSINESS,99.4,28868,BUSINESS,New,https://www.ebay.co.uk/itm/295929280898?hash=item44e6c27982:g:IwQAAOSwwYZmIpCY
v1|393451662703|662747324259,Leather Case For iPhone 11 12 Pro Max 14 XR 6s 7 8 15 Magnetic Flip Wallet Cover,6.59,0.00,2021-07-19T07:31:37.000Z,M8***,BUSINESS,99.7,27690,BUSINESS,New,https://www.ebay.co.uk/itm/393451662703?hash=item5b9b8bed6f:g:FpQAAOSw1zJg3YWX
v1|166016946328|465521102945,Apple iPhone 14 Pro Max - All Size - Unlocked - All Colors - Excellent Condition,759.99,0.00,2023-04-05T11:22:27.000Z,PO15***,BUSINESS,97.9,3013,BUSINESS,Excellent - Refurbished,https://www.ebay.co.uk/itm/166016946328?hash=item26a7619098:g:A0gAAOSwIbBkHFbj
v1|315367604718|613850656892,Astronaut Stand Holder Soft Case For iPhone 14 13 12 11 Pro Max X XR 8 7 SE 2022,1.19,0.00,2024-05-16T10:07:07.000Z,WS8***,BUSINESS,97.5,336,BUSINESS,New,https://www.ebay.co.uk/itm/315367604718?hash=item496d5fc1ee:g:668AAOSwYWJjUmXW
v1|155078790233|455254987481,For iPhone 14 13 12 11 Pro Xr 15 Anti Blue Light Tempered Glass Screen Protector,5.95,0.00,2022-07-16T09:06:47.000Z,WV11***,BUSINESS,98.7,80321,BUSINESS,New,https://www.ebay.co.uk/itm/155078790233?hash=item241b6a8c59:g:m-oAAOSwKflgEdNX
v1|265059958978|565938146908,Custom Photo Collage Phone Case Cover Personalised Picture for Samsung & iPhone,6.99,0.00,2021-02-19T17:20:12.000Z,CM1***,BUSINESS,98.7,36131,BUSINESS,New,https://www.ebay.co.uk/itm/265059958978?hash=item3db6ce00c2:g:28kAAOSw~Pxjw~4Z
v1|293782234876|593000910217,Case For iPhone 15 14 13 XR 11 12 Pro Max 7 CLEAR Gel Shockproof Silicone Cover,0.99,0.00,2020-10-14T16:00:39.000Z,RM8***,BUSINESS,98.5,303996,BUSINESS,New,https://www.ebay.co.uk/itm/293782234876?hash=item4466c926fc:g:0kMAAOSwnwpfhx2B
v1|386873814032|654189114617,Flip Leather Phone Case for iPhone 14 13 Pro MAX 11 XR 12 7 8 SE Wallet Cover,2.99,0.00,2024-03-21T06:09:17.000Z,B69***,BUSINESS,98.8,671769,BUSINESS,New,https://www.ebay.co.uk/itm/386873814032?hash=item5a1379ec10:g:3xAAAOSwNsNgtGVV
v1|204087661054|0,"for iPhone 14 Plus 6.7"" 100% Genuine TEMPERED GLASS Screen Protector Cover 2022",2.29,0.00,2022-09-08T08:43:46.000Z,OL11***,BUSINESS,98.5,1015238,BUSINESS,New,https://www.ebay.co.uk/itm/204087661054?hash=item2f849291fe:g:G5YAAOSwVi5jGasJ
v1|385505825725|653350452517,360 Full Body Case For iPhone 15 14 13 12 11 Pro Max Mini XR XS Max 7 8 Plus SE,3.99,0.00,2023-03-27T09:06:30.000Z,B78***,BUSINESS,99.0,73515,BUSINESS,New,https://www.ebay.co.uk/itm/385505825725?hash=item59c1f013bd:g:4owAAOSwBCRkYXYI
v1|394610195357|663160616173,For IPHONE X XS 11 12 13 14 MINI PRO MAX Camera Lens Replacement Part CHEAPEST,1.79,0.00,2023-05-06T11:15:58.000Z,E15***,BUSINESS,99.6,3115,BUSINESS,New,https://www.ebay.co.uk/itm/394610195357?hash=item5be099bb9d:g:ovAAAOSwSKZkrdOm
v1|305596711922|0,Apple MLM72DN/A iPhone SE 64GB Unlocked Smartphone - Silver/white Grade A,119.00,3.39,2024-06-01T17:22:09.000Z,SE3***,INDIVIDUAL,100.0,990,INDIVIDUAL,Used,https://www.ebay.co.uk/itm/305596711922?hash=item4726fbc3f2:g:8mEAAOSwV2NmW1eL
v1|196295202366|496127345209,USB 3.1 Type C Female to USB A Male Adapter Converter Charger for iPhone Samsung,1.99,0.00,2024-03-15T12:48:13.000Z,KT1***,BUSINESS,99.3,14355,BUSINESS,New,https://www.ebay.co.uk/itm/196295202366?hash=item2db41b163e:g:1BIAAOSw2FRl9EA7
v1|176013514544|0,Genuine iPhone Charger Fast For Apple Cable USB Lead  XS XR 11 12 14 Pro Max,1.99,0.00,2023-11-07T05:15:33.000Z,BD3***,BUSINESS,99.2,2369,BUSINESS,New,https://www.ebay.co.uk/itm/176013514544?hash=item28fb391730:g:kQwAAOSwYABlSHYV
v1|354790693431|624110612442,For iPhone 6 7 8 Plus X XR XS 12 13 14 15 Pro Max Hydrogel Film Screen Protector,2.49,0.00,2023-05-17T09:08:34.000Z,SK13***,BUSINESS,98.7,15775,BUSINESS,New,https://www.ebay.co.uk/itm/354790693431?hash=item529b2c5a37:g:ju0AAOSwN6xkZJjS
v1|266462325176|566265096845,Silicone Case For iPhone 15 14 13 12 11 Pro Max XR XS 8 7 Shockproof Phone Cover,0.99,0.00,2023-10-19T10:10:23.000Z,B7***,BUSINESS,98.5,22533,BUSINESS,New,https://www.ebay.co.uk/itm/266462325176?hash=item3e0a6469b8:g:iFMAAOSwVDRlMQCF
v1|384948602516|653077142950,Clear 360 Full Body Shockproof Case Cover For iPhone 14 15 Pro Max 13 12 11 XR 8,4.95,0.00,2022-06-14T08:35:11.000Z,M8***,BUSINESS,99.0,11424,BUSINESS,New,https://www.ebay.co.uk/itm/384948602516?hash=item59a0b98694:g:jrAAAOSwrp5iqEf2
v1|385224137396|653103684523,Shockproof Lens Case For iPhone 15 14 13 12 11 Pro Max XR XS 7 8 Plus SE,3.99,0.00,2022-11-11T14:22:33.000Z,B78***,BUSINESS,99.0,73515,BUSINESS,New,https://www.ebay.co.uk/itm/385224137396?hash=item59b125dab4:g:XYYAAOSw2oBjnHpW
v1|285300594625|587175132888,360 Full Body Waterproof Shockproof Case Cover For iPhone 15 14 Pro Max 13 12 11,13.99,0.00,2023-05-26T08:18:12.000Z,M8***,BUSINESS,97.1,10514,BUSINESS,New,https://www.ebay.co.uk/itm/285300594625?hash=item426d3d97c1:g:6twAAOSwT5RkbxhV
v1|395349992575|663972931752,Bling Case For iPhone 14 15 Pro Max Plus 13 11 12 XR 7 Shockproof Cover Silicone,2.99,0.00,2024-04-19T13:45:58.000Z,RM8***,BUSINESS,99.0,3033,BUSINESS,New,https://www.ebay.co.uk/itm/395349992575?hash=item5c0cb2247f:g:3~8AAOSwsORmInOo
v1|326055703824|515146754623,Clear 360 Full body Case For iPhone 15 14 13 12 11 Pro Max XR XS Max 7 8 Plus SE,3.99,0.00,2024-03-16T20:26:29.000Z,B19***,BUSINESS,98.5,218659,BUSINESS,New,https://www.ebay.co.uk/itm/326055703824?hash=item4bea6f3510:g:qsEAAOSwzLhl9f~a
v1|165492014433|465040926793,Apple iPhone 12 64GB/128GB/256GB - Unlocked - All Colours - Very Good Condition,259.99,0.00,2022-05-20T11:29:45.000Z,PO15***,BUSINESS,97.9,3013,BUSINESS,Very Good - Refurbished,https://www.ebay.co.uk/itm/165492014433?hash=item268817bd61:g:gEUAAOSw4aZigrB-
